date,tweet
11/10/2019 18:53,"RT @BrandonVanZee: The #SectorSelector for 11/08/19 is posted.

🥇 Industrials $XLI
🥈 Financials $XLF
🥉 Materials $XLB

Premium @Market_Scho…"
11/10/2019 19:03,Sam Walton: Made In America by Sam Walton: https://t.co/dMawXxbJe5 $WMT $COST $SHLD #walmart
11/10/2019 19:08,"RT @BrandonVanZee: The #SectorSelector for 11/08/19 is posted.

🥇 Industrials $XLI
🥈 Financials $XLF
🥉 Materials $XLB

Premium @Market_Scho…"
11/10/2019 19:11,@eWhispers @nvidia @Walmart @cronosgroup @CanopyGrowth @Cisco @Aurora_MMJ @Overstock @Neptune_corp @tilray… https://t.co/h5eo7MLKNl
11/10/2019 19:21,"""3 Stocks To Watch In The Coming Week: Tilray, Walmart, NVIDIA""
$TLRY $WMT $NVDA

https://t.co/crsOcKQBqN"
11/10/2019 19:32,RT @AjTrader7: @eWhispers @nvidia @Walmart @cronosgroup @CanopyGrowth @Cisco @Aurora_MMJ @Overstock @Neptune_corp @tilray @JD_Corporate Aft…
11/10/2019 19:36,"RT @BrandonVanZee: The #SectorSelector for 11/08/19 is posted.

🥇 Industrials $XLI
🥈 Financials $XLF
🥉 Materials $XLB

Premium @Market_Scho…"
11/10/2019 19:38,"RT @OptionsMike: $COST on my radar this week, started to break out of a tight  BB set up and came back in Friday, See if it holds the 8D to…"
11/10/2019 19:41,Free prep live stream tonight - if you want to set yourself up for success follow our live session with hedge fund… https://t.co/LPP8dIDhN7
11/10/2019 19:49,$WMT to Present a Corporate Overview at Upcoming Investment Conference   #Walmart     https://t.co/rxnlfda547
11/10/2019 19:50,RT @QUANTUM314_: Free prep live stream tonight - if you want to set yourself up for success follow our live session with hedge fund trained…
11/10/2019 19:57,"RT @OMillionaires: Some implied moves for #earnings next week:

$WIX 7.9%
$NVDA 7.4%
$OSTK 16.3%
$TLRY 15.3%
$HUYA 10.6%
$YY 8.2%
$AAP 7.1%…"
11/10/2019 20:00,"RT @JesseCohenInv: Happy Sunday Folks!

Here Are My #Top5ThingsToWatchThisWeek In Financial Markets

- Trump Speech
- Fed Chair Powell Test…"
11/10/2019 20:00,"RT @OMillionaires: Some implied moves for #earnings next week:

$WIX 7.9%
$NVDA 7.4%
$OSTK 16.3%
$TLRY 15.3%
$HUYA 10.6%
$YY 8.2%
$AAP 7.1%…"
11/10/2019 20:03,100 Baggers: Stocks That Return 100-to-1 and How To Find Them: https://t.co/jofZqNvkiw $AAPL $MCD $WMT $TSLA $MSFT $KO $HD $AMZN $IBM $GE
11/10/2019 20:34,WAL-MART $WMT WILL POSSIBLY TAKE A LOSS THIS QUARTER WITH ALL OF THE ALABAMA CRIMSON TIDE BANDWAGON-ERS WHO HAVE NE… https://t.co/WRIXbNdi5J
11/10/2019 20:41,🔔 Tonight 8pm est my predictions on upcoming most anticipated earnings this week VIACOM $WMT $NVDA $WIX and $CSCO w… https://t.co/uHQrgVBrPh
11/10/2019 20:46,"#Levermann #Global #MegaCap #Sell WK45 $AAPL (2), $GOOGL (2), $AMZN (0), $JPM (1), $JNJ (1), $WMT (-1), $XOM (-4),… https://t.co/nNvxfspXmh"
11/10/2019 20:56,RT @QUANTUM314_: Free prep live stream tonight - if you want to set yourself up for success follow our live session with hedge fund trained…
11/10/2019 21:02,"Walmart $WMT is trading at new historic highs, currently +1.9% at $119.44. S/t over-stretched. I would note the key… https://t.co/fKdpHAKt9P"
11/10/2019 21:10,https://t.co/xtKyyje3gs The best trade alerts EVER!! $AMZN $TSLA $WMT
11/10/2019 21:13,"RT @OMillionaires: Some implied moves for #earnings next week:

$WIX 7.9%
$NVDA 7.4%
$OSTK 16.3%
$TLRY 15.3%
$HUYA 10.6%
$YY 8.2%
$AAP 7.1%…"
11/10/2019 21:30,"RT @MadMraket: $WMT $LULU $COST $RH $BURL   Walmart, Lululemon Lead Five Stocks Near Buy Points After Bullish Rebounds  https://t.co/UxPXxy…"
11/10/2019 21:35,"RT @OMillionaires: Some implied moves for #earnings next week:

$WIX 7.9%
$NVDA 7.4%
$OSTK 16.3%
$TLRY 15.3%
$HUYA 10.6%
$YY 8.2%
$AAP 7.1%…"
11/10/2019 21:39,"Earnings reports this week include $CSCO Wed, $WMT and $NVDA Thur. #CPI on Wed and retail sales and industrial prod… https://t.co/IKp2iT1frk"
11/10/2019 21:42,Stock markets are open on Monday. Bond market is closed. Still a busy earnings week with the pot stocks $CRON $CGC… https://t.co/gCZpJvgvlR
11/10/2019 21:49,New to investing? @KevinBCook and I share the lessons we've learned over the last 20 years on the 200th episode of… https://t.co/CIMpCE4ldT
11/10/2019 22:05,"$WMT Weekly . pre-earning.
Earning on Thursday before opening.. https://t.co/uFQWubhqol"
11/10/2019 22:12,"Huge week for the $DOW coming this week. $BA $WMT joining $AAPL and $MSFT &amp; banks. At least 1,000 $DOW points comin… https://t.co/4OyT0Fn5As"
11/10/2019 22:16,"RT @OptionsMike: $COST on my radar this week, started to break out of a tight  BB set up and came back in Friday, See if it holds the 8D to…"
11/10/2019 22:21,"RT @OMillionaires: Some implied moves for #earnings next week:

$WIX 7.9%
$NVDA 7.4%
$OSTK 16.3%
$TLRY 15.3%
$HUYA 10.6%
$YY 8.2%
$AAP 7.1%…"
11/10/2019 22:24,"RT @OMillionaires: Some implied moves for #earnings next week:

$WIX 7.9%
$NVDA 7.4%
$OSTK 16.3%
$TLRY 15.3%
$HUYA 10.6%
$YY 8.2%
$AAP 7.1%…"
11/10/2019 22:25,"With past performance like this, how can you not sign up for a Free 7-day trial to https://t.co/m7cYCnUoss? Winning… https://t.co/L698Zm7ZM4"
11/10/2019 22:26,"RT @OMillionaires: Some implied moves for #earnings next week:

$WIX 7.9%
$NVDA 7.4%
$OSTK 16.3%
$TLRY 15.3%
$HUYA 10.6%
$YY 8.2%
$AAP 7.1%…"
11/10/2019 22:28,"RT @OMillionaires: Some implied moves for #earnings next week:

$WIX 7.9%
$NVDA 7.4%
$OSTK 16.3%
$TLRY 15.3%
$HUYA 10.6%
$YY 8.2%
$AAP 7.1%…"
11/10/2019 22:28,"RT @permabear_uk: Walmart $WMT is trading at new historic highs, currently +1.9% at $119.44. S/t over-stretched. I would note the key 10MA…"
11/10/2019 22:28,RT @sell_why: WAL-MART $WMT WILL POSSIBLY TAKE A LOSS THIS QUARTER WITH ALL OF THE ALABAMA CRIMSON TIDE BANDWAGON-ERS WHO HAVE NEVER EVEN S…
11/10/2019 22:28,"RT @thatswildsir: Huge week for the $DOW coming this week. $BA $WMT joining $AAPL and $MSFT &amp; banks. At least 1,000 $DOW points coming. #20…"
11/10/2019 22:28,"RT @winner_trader: $WMT Weekly . pre-earning.
Earning on Thursday before opening.. https://t.co/uFQWubhqol"
11/10/2019 22:29,"RT @OMillionaires: Some implied moves for #earnings next week:

$WIX 7.9%
$NVDA 7.4%
$OSTK 16.3%
$TLRY 15.3%
$HUYA 10.6%
$YY 8.2%
$AAP 7.1%…"
11/10/2019 22:35,"RT @JesseCohenInv: Happy Sunday Folks!

Here Are My #Top5ThingsToWatchThisWeek In Financial Markets

- Trump Speech
- Fed Chair Powell Test…"
11/10/2019 22:55,OptionAlarm provides Option Swing Trade Alerts With REAL Results! Try It For 10 Days: https://t.co/fUoqDOhU9X It's… https://t.co/s2F3YqWp4a
11/10/2019 23:02,How to trade the stock market when the $VIX shoots through the roof.  $TGT $WMT $ROST $COST $PG $KO $PEP $DG https://t.co/L6oBpynZub
11/10/2019 23:09,"RT @OMillionaires: Some implied moves for #earnings next week:

$WIX 7.9%
$NVDA 7.4%
$OSTK 16.3%
$TLRY 15.3%
$HUYA 10.6%
$YY 8.2%
$AAP 7.1%…"
11/10/2019 23:21,@OptionRap @RevShark @kerberos007 @4Awesometweet @CordovaTrades @fundstrat @LisaAbramowicz #DOW30K 1K $DOW points t… https://t.co/ZRpeGLXTch
11/10/2019 23:29,"RT @OMillionaires: Some implied moves for #earnings next week:

$WIX 7.9%
$NVDA 7.4%
$OSTK 16.3%
$TLRY 15.3%
$HUYA 10.6%
$YY 8.2%
$AAP 7.1%…"
11/10/2019 23:31,"$Silver in on 🔥 1 ounce 

 !💸📈✈ $AAPL $GOOG $INTC $AMZN $MSFT $AKAM $CMCSA $PFE $MU $NFLX $NOK  $UNH $DIS $HSY… https://t.co/YGkUaZhQk0"
11/10/2019 23:38,RT @stockspastor: Best way to play BABA singles day and   $WMT earnings is through $XRT index. @OptionsPastor @wallstreetstock
11/10/2019 23:48,"2019 Dividend Champions List
133 U.S. Companies with 25+ Consecutive Years of Dividend Increases!… https://t.co/M5p9IPrSdC"
11/11/2019 18:15,"$WMT $PYPL:

Synchrony Preferred Shares Are Better Than Their Rating Implies:

https://t.co/rg0EB0Z11A"
11/11/2019 18:25,"With past performance like this, how can you not sign up for a Free 7-day trial to https://t.co/CS9MHlxhkS? Winning… https://t.co/dXzWceCDYK"
11/11/2019 18:29,"S&amp;P 500, Nasdaq slip as Trump, Hong Kong sour mood; Boeing lifts Dow $BA $WMT $CSCO $NVDA $WBA https://t.co/2fnWtaVcSn"
11/11/2019 18:30,"Walmart $WMT Hires More Than 14,000 Military Spouses in 12 months https://t.co/qfxyhMJOSo #stocktwits #stockmarketnews"
11/11/2019 18:42,"$BIEI Alert - Announces New Direction on MoneyTV Watch Now

https://t.co/uBnp8DXLEE

For more information:… https://t.co/hVy1C0b32t"
11/11/2019 18:43,"US STOCKS-S&amp;P 500, Nasdaq slip as Trump, Hong Kong sour mood; Boeing lifts Dow $BA $WMT $CSCO $NVDA $WBA https://t.co/IR9aR8vmiu"
11/11/2019 18:46,"RT @HyenukChu: Para esta semana 11-15 Nov:
Lu: $BABA Singles Day
Ma: Trump Trade policy $SWKS $TLRY $HUYA 
Mi: $NTAP Powell Congreso
Ju: $W…"
11/11/2019 18:46,"I'm In Long #Boeing Had To Push Out Expirations Though! So We Wait!

$aapl $amzn $agn $brk $bhc $tst $iep $crm $pep… https://t.co/CKalamOjes"
11/11/2019 18:50,Unicorn Bay rating for $WMT is 2.88 out of 5. https://t.co/1iGUrqmJJM
11/11/2019 18:56,Earnings Pack Week Ending 11/15/19  https://t.co/b0i4pFGFPR  $NVDA $WMT $SAGE $OSTK $CRON $TLRY $CBS $TSN $ROK… https://t.co/XfDmCqmKE3
11/11/2019 19:00,#Options #maxpain chart for $WMT. Free options app https://t.co/wPNDm22czd https://t.co/rA24VpFKSH
11/11/2019 19:00,"""5 Earnings Reports To Watch This Week: Cisco, Walmart, NVIDIA, Canopy, https://t.co/OAGrJyv5S7"" $WMT $NVDA $CGC 

https://t.co/CL0ql9aPSX"
11/11/2019 19:04,"Take a look at this week’s #earnings calendar! New earnings reports from $WMT, $JCP, $CSCO and many more are coming… https://t.co/0YkIC3xA1g"
11/11/2019 19:05,RT @stockspastor: Companies with earnings this week:  $TDW $OSTK $TSN $TLRY $CGC $JCP $CTRP $WMT $SWKS $NVDA $CSCO $AMAT $JD $VIAB $CBS $GO…
11/11/2019 19:06,RT @stockspastor: Best way to play BABA singles day and   $WMT earnings is through $XRT index. @OptionsPastor @wallstreetstock
11/11/2019 19:10,https://t.co/AIFJok1vBZ &lt; I love Kyle's premium stock alerts service!!!! $FB $WMT $F $JNJ
11/11/2019 19:19,"No Commissions &amp;Price Improvements On Trades Has Been Very Very Good To Me. Thank You Fidelity!

$aapl $amzn $agn… https://t.co/XiVh6hOvjt"
11/11/2019 19:21,"RT @brianfires: No Commissions &amp;Price Improvements On Trades Has Been Very Very Good To Me. Thank You Fidelity!

$aapl $amzn $agn $brk $bhc…"
11/11/2019 19:31,"$SPX $WMT $DJIA $CSCO $NVDA $TGT:

Earnings Watch: Walmart, weed and a couple of crucial tech earnings are coming y… https://t.co/YDu2r69uWn"
11/11/2019 19:44,"$WMT:

Walmart Earnings: 3 Things to Watch:

https://t.co/EzzN3vvKlA"
11/11/2019 19:45,"$WMT $AMZN:

5 Retail Stocks Getting Nothing but Coal This Holiday Season:

https://t.co/yMvG0z36Md"
11/11/2019 19:46,"S&amp;P 500, Nasdaq dip on trade uncertainty; Boeing lifts Dow $BA $WBA $KKR $WMT $CSCO https://t.co/bFTwrF3ILY"
11/11/2019 19:49,Explore #fundamental numbers and pros and cons for $WMT https://t.co/gtDj0zi2Y5
11/11/2019 19:49,"TOP #DJI #Stocks with the highest PE Ratio: $PG $BA $NKE $V $KO $MCD $MSFT $WMT $MRK $HD
https://t.co/fX2pA2YG0r https://t.co/Rg4e9uJaSt"
11/11/2019 19:50,Recommendation #HOLD for $WMT with UB rating - 2.88 out of 5. https://t.co/8VcVfwsD19
11/11/2019 19:51,"$AMZN $AMZN $WMT:

Amazon wrongly fired a worker and ‘blacklisted’ him for using medical marijuana, lawsuit alle…:

https://t.co/U6RMzQdqXw"
11/11/2019 19:56,Alibaba: A Singular Success $BABA $AMZN $WMT $TGT $JD $PDD $AAPL $C $MS $JPM https://t.co/pfq6dal7Nf via @RealMoney
11/11/2019 19:57,"TOP #DJI #Stocks with the highest PE Ratio: $PG $BA $NKE $V $KO $MCD $MSFT $WMT $MRK $HD
https://t.co/k7KDWCoP9i https://t.co/GTtpMeOvCl"
11/11/2019 20:00,"$WMT Walmart, weed and a couple of crucial tech earnings are coming your way

https://t.co/lyWqrGXx6D"
11/11/2019 20:00,"RT @TopStockAlerts1: $WMT Walmart, weed and a couple of crucial tech earnings are coming your way

https://t.co/lyWqrGXx6D"
11/11/2019 20:01,"$ARST .0035? 52WKHIGH 1.48! BOUNCING HARD.💸📈🛒✈
$RDUS $UTHR $PTLA $ALDR $OPK $GLPG $ARWR $ONCS $MTEM $SGYP $NEPT… https://t.co/kuTyDoG4FJ"
11/11/2019 20:04,"@villewilliams @TDANetwork Agree, but can tell you from experience w/ ex GF she would love to order online and retu… https://t.co/d52r3ZI4tX"
11/11/2019 20:05,"Walmart’s CFO, Brett Biggs Presenting At Stephens 2019 Nashville Investment Conference Nov. 15th  $WMT $DIA… https://t.co/Tqp2y0PKJ0"
11/11/2019 20:07,RT @Sarge986: Alibaba: A Singular Success $BABA $AMZN $WMT $TGT $JD $PDD $AAPL $C $MS $JPM https://t.co/pfq6dal7Nf via @RealMoney
11/11/2019 20:07,$ARST .0035? 52WKHIGH 1.48! BOUNCING HARD.💸📈🛒✈ $AAPL $GOOG $INTC $AMZN $MSFT $AKAM $CMCSA $PFE $MU $NFLX $NOK $XOM… https://t.co/Yudqc47DPl
11/11/2019 20:15,"$WMT

Earnings Thursday morning

2 Delta iron condor (1 strike wide) selling for ~$0.40.  

This stock can jump on… https://t.co/VkjjZDo3UP"
11/11/2019 20:21,Are 2020 earnings forecasts too high? $XLK $SPY $VOO $WMT https://t.co/6I70XURsyF
11/11/2019 20:29,"🔴 You are invited to test drive Trade-Ideas Premium' features for 10 days!

Nov 11 to 22nd via ⟶… https://t.co/9AKRGyOudY"
11/11/2019 20:32,RT @IBDinvestors: Five Stocks Near Buy Points After Bullish Rebounds https://t.co/fbp7ukYjsP by @IBD_GRich $WMT $LULU $COST $BURL $RH https…
11/11/2019 20:44,"Stay Tuned For My Next Hit! 
Banking On #Boeing 

$aapl $amzn $agn $brk $bhc $tst $iep $crm $pep $ibm $mcd $cmg $we… https://t.co/F3wmK0Oa5R"
11/11/2019 20:44,"Amazon to Launch New Grocery Store in Los Angeles 2020

$AMZN $WMT #Amazon #AmazonFresh #AmazonPrime #Ecommerce… https://t.co/CfSZgGPRG2"
11/11/2019 20:45,"RT @brianfires: Stay Tuned For My Next Hit! 
Banking On #Boeing 

$aapl $amzn $agn $brk $bhc $tst $iep $crm $pep $ibm $mcd $cmg $we $qsr $f…"
11/11/2019 20:53,"Amazon pushes forward with new grocery brand https://t.co/9T3Moix4M3 $AMZN, $KR, $SFM, $TGT, $WMT Great Dividend Stock BUY TGT!"
11/11/2019 20:55,Mohamed Desouky explores digital customer service at Wal-Mart https://t.co/L7SCrtXNLa #DigitalRetail #Omnichannel $WMT
11/11/2019 21:00,"RECAP 11/11 Unusual Calls:
$GT Jan 17 C
$IBB Mar 119 C
$BHC Jan 25 C
$TME Nov 15 C
$ASHR Nov29 29.5 C
$PDD Dec 50 C… https://t.co/bffdRNN9XS"
11/11/2019 21:01,"RT @OpenOutcrier: RECAP 11/11 Unusual Calls:
$GT Jan 17 C
$IBB Mar 119 C
$BHC Jan 25 C
$TME Nov 15 C
$ASHR Nov29 29.5 C
$PDD Dec 50 C
$BSX…"
11/11/2019 21:03,"What A Great Day For #Boeing Longs! 

$aapl $amzn $agn $brk $bhc $tst $iep $crm $pep $ibm $mcd $cmg $we $qsr $fb… https://t.co/Zjyy4r6Au1"
11/11/2019 21:05,"Walmart Cites Partnering With With Apple, Company Has Made Walmart Voice Order Available On Siri  $WMT $AAPL"
11/11/2019 21:05,"RT @LiveSquawk: Walmart Cites Partnering With With Apple, Company Has Made Walmart Voice Order Available On Siri  $WMT $AAPL"
11/11/2019 21:07,"RT @OpenOutcrier: RECAP 11/11 Unusual Calls:
$GT Jan 17 C
$IBB Mar 119 C
$BHC Jan 25 C
$TME Nov 15 C
$ASHR Nov29 29.5 C
$PDD Dec 50 C
$BSX…"
11/11/2019 21:08,"WALMART SAYS PARTNERING WITH APPLE, CO HAS MADE WALMART VOICE ORDER AVAILABLE ON SIRI || SAYS INTRODUCING A NEW SIR… https://t.co/HLkHpk9xQH"
11/11/2019 21:09,"#Boeing Calls Made A Difference Today.
$aapl $amzn $agn $brk $bhc $tst $iep $crm $pep $ibm $mcd $cmg $we $qsr $fb… https://t.co/NocfPUPCUP"
11/11/2019 21:10,"Walmart se asocia con Apple: se podrá comprar online mediante voz a través de Siri.

$WMT $AAPL"
11/11/2019 21:11,"RT @LiveSquawk: Walmart Cites Partnering With With Apple, Company Has Made Walmart Voice Order Available On Siri  $WMT $AAPL"
11/11/2019 21:11,$WMT: DAILY 1 YEAR VOLATILITY CHART  from Friday into upcoming EPS. IV has Big data #'s https://t.co/RRF3m8g4mk
11/11/2019 21:12,"RT @LiveSquawk: Walmart Cites Partnering With With Apple, Company Has Made Walmart Voice Order Available On Siri  $WMT $AAPL"
11/11/2019 21:13,I want to go long $WMT . I just had my groceries delivered all the way to the counter in my kitchen. Best delivery… https://t.co/PBUEK3CprP
11/11/2019 21:13,RT @ivolatility: $WMT: DAILY 1 YEAR VOLATILITY CHART  from Friday into upcoming EPS. IV has Big data #'s https://t.co/RRF3m8g4mk
11/11/2019 21:14,"RT @OMillionaires: Some implied moves for #earnings next week:

$WIX 7.9%
$NVDA 7.4%
$OSTK 16.3%
$TLRY 15.3%
$HUYA 10.6%
$YY 8.2%
$AAP 7.1%…"
11/11/2019 21:14,"RT @LiveSquawk: Walmart Cites Partnering With With Apple, Company Has Made Walmart Voice Order Available On Siri  $WMT $AAPL"
11/11/2019 21:15,"RT @gualestrit: Walmart se asocia con Apple: se podrá comprar online mediante voz a través de Siri.

$WMT $AAPL"
11/11/2019 21:20,"RT @gualestrit: Walmart se asocia con Apple: se podrá comprar online mediante voz a través de Siri.

$WMT $AAPL"
11/11/2019 21:22,"RT @gualestrit: Walmart se asocia con Apple: se podrá comprar online mediante voz a través de Siri.

$WMT $AAPL"
11/11/2019 21:26,"RT @gualestrit: Walmart se asocia con Apple: se podrá comprar online mediante voz a través de Siri.

$WMT $AAPL"
