date,tweet
11/11/2019 10:06,"$LOW's price moved above its 50-day Moving Average on October 30, 2019. View odds for this and other indicators:… https://t.co/Q8BvMxxJkB"
11/11/2019 11:19,"$I $TAP $LOW
$I $DO $KATE $AT $SEAS
$IM $ALL $ADS"
11/11/2019 11:19,"$I $TAP $LOW
$I $DO $KATE $AT $SEAS
$IM $ALL $ADS"
11/11/2019 12:03,"$LOW $FL $WMT $DG:

Factors Setting the Tone for Walmart’s (WMT) Q3 Earnings:

https://t.co/lDRzxX7L4E"
11/11/2019 12:03,"$LOW $FL $WMT $DG:

Factors Setting the Tone for Walmart’s (WMT) Q3 Earnings:

https://t.co/lDRzxX7L4E"
11/11/2019 12:34,"$DLB $LOW $SR $PDD:

Dolby (DLB) to Report Q4 Earnings: What’s in the Offing?:

https://t.co/TIQ7D8q75y"
11/11/2019 12:34,"$DLB $LOW $SR $PDD:

Dolby (DLB) to Report Q4 Earnings: What’s in the Offing?:

https://t.co/TIQ7D8q75y"
11/11/2019 12:47,"$I $SWAY $LOW
$BWA!
$YUM!"
11/11/2019 12:47,"$I $SWAY $LOW
$BWA!
$YUM!"
11/11/2019 13:05,"$HD $LOW $ROST $WMT:

Factors Setting the Tone for Home Depot (HD) in Q3 Earnings:

https://t.co/IfCG4lcXsT"
11/11/2019 13:05,"$HD $LOW $ROST $WMT:

Factors Setting the Tone for Home Depot (HD) in Q3 Earnings:

https://t.co/IfCG4lcXsT"
11/11/2019 13:34,$HD short % to float is 36.26% https://t.co/BKFgkMmKWm $LOW 1.06% $LL 36.26%
11/11/2019 13:34,$HD short % to float is 36.26% https://t.co/BKFgkMmKWm $LOW 1.06% $LL 36.26%
11/11/2019 14:30,Some #people #might not have a lot but #appear to be #very #prideful because of their #core #values and #selfless… https://t.co/XkLRNU5pzW
11/11/2019 14:30,Some #people #might not have a lot but #appear to be #very #prideful because of their #core #values and #selfless… https://t.co/XkLRNU5pzW
11/11/2019 14:33,"$LOW $WMT $ROST $TGT:

The Zacks Analyst Blog Highlights: Walmart, Lowe’s, Ross Stores and Target:

https://t.co/OhGisWUkkL"
11/11/2019 14:33,"$LOW $WMT $ROST $TGT:

The Zacks Analyst Blog Highlights: Walmart, Lowe’s, Ross Stores and Target:

https://t.co/OhGisWUkkL"
11/11/2019 15:15,RT @NeoMagic_Corp: Open your online store (FREE 🆓 ) on https://t.co/EIcwSAiPzz start selling and get paid MAS! $NMGC @MERCADOMAGICO ▶ https…
11/11/2019 15:15,RT @NeoMagic_Corp: Open your online store (FREE 🆓 ) on https://t.co/EIcwSAiPzz start selling and get paid MAS! $NMGC @MERCADOMAGICO ▶ https…
11/11/2019 15:32,Get to know the consumer discretionary sector #ETF $XLY. Top holdings include $AMZN $HD $MCD $NKE $SBUX $LOW $BKNG… https://t.co/7RctdMODP4
11/11/2019 15:32,Get to know the consumer discretionary sector #ETF $XLY. Top holdings include $AMZN $HD $MCD $NKE $SBUX $LOW $BKNG… https://t.co/7RctdMODP4
11/11/2019 15:36,"17/A retail risk-on vs. risk-off chart

In a risk on scenario, expect the discretionary co's $KSS $LB $LAD $GM to o… https://t.co/FHo51VMlmo"
11/11/2019 15:36,"17/A retail risk-on vs. risk-off chart

In a risk on scenario, expect the discretionary co's $KSS $LB $LAD $GM to o… https://t.co/FHo51VMlmo"
11/11/2019 17:05,The Top 10 Nasdaq-100 tickers by options volume vs normal volume are $TME $HUM $UPRO $NTAP $SEAS $ATUS $BAX $DXC… https://t.co/PnvinAlO5c
11/11/2019 17:05,The Top 10 Nasdaq-100 tickers by options volume vs normal volume are $TME $HUM $UPRO $NTAP $SEAS $ATUS $BAX $DXC… https://t.co/PnvinAlO5c
11/11/2019 17:05,The Top 10 Nasdaq-100 tickers by options volume vs normal volume are $TME $HUM $UPRO $NTAP $SEAS $ATUS $BAX $DXC… https://t.co/PnvinAlO5c
11/11/2019 17:10,"$MAGP .006 new website up. Was reinstated last month on DE SOS after 11 years ~  200M O/S .

http:/  $MAGP $PRFC… https://t.co/dYWWkcNrSH"
11/11/2019 17:10,"$MAGP .006 new website up. Was reinstated last month on DE SOS after 11 years ~  200M O/S .

http:/  $MAGP $PRFC… https://t.co/dYWWkcNrSH"
11/11/2019 17:10,"$MAGP .006 new website up. Was reinstated last month on DE SOS after 11 years ~  200M O/S .

http:/  $MAGP $PRFC… https://t.co/dYWWkcNrSH"
11/11/2019 17:23,"A Beginner’s Guide to Stock Investing. 

On Amazon. 

Link: https://t.co/Nm3L7G4Zzw 

$CWH $PBR $HDP $XENT $DNB… https://t.co/Ei9kNx6nAa"
11/11/2019 17:23,"A Beginner’s Guide to Stock Investing. 

On Amazon. 

Link: https://t.co/Nm3L7G4Zzw 

$CWH $PBR $HDP $XENT $DNB… https://t.co/Ei9kNx6nAa"
11/11/2019 17:23,"A Beginner’s Guide to Stock Investing. 

On Amazon. 

Link: https://t.co/Nm3L7G4Zzw 

$CWH $PBR $HDP $XENT $DNB… https://t.co/Ei9kNx6nAa"
11/11/2019 17:32,"High #Options Volume Today in $TME, $HUM, $UPRO, $NTAP, $SEAS, $ATUS, $BAX, $DXC, $GWPH and $LOW from @optionrats at https://t.co/vUVSVfoPw9"
11/11/2019 17:32,"High #Options Volume Today in $TME, $HUM, $UPRO, $NTAP, $SEAS, $ATUS, $BAX, $DXC, $GWPH and $LOW from @optionrats at https://t.co/vUVSVfoPw9"
11/11/2019 17:32,"High #Options Volume Today in $TME, $HUM, $UPRO, $NTAP, $SEAS, $ATUS, $BAX, $DXC, $GWPH and $LOW from @optionrats at https://t.co/vUVSVfoPw9"
11/11/2019 17:59,The top 10 Nasdaq-100 tickers by options volume vs normal volume are $TME $HUM $UPRO $NTAP $SEAS $ATUS $BAX $DXC… https://t.co/gXuOza5jGJ
11/11/2019 17:59,The top 10 Nasdaq-100 tickers by options volume vs normal volume are $TME $HUM $UPRO $NTAP $SEAS $ATUS $BAX $DXC… https://t.co/gXuOza5jGJ
11/11/2019 17:59,The top 10 Nasdaq-100 tickers by options volume vs normal volume are $TME $HUM $UPRO $NTAP $SEAS $ATUS $BAX $DXC… https://t.co/gXuOza5jGJ
11/11/2019 18:18,$ARST 003 OVERSOLD. BOUNCING 52WKHIGH $1.48💸 $LOW $TWTR $LLY $ABMD $RHT $MCD $TTWO $UTX $CL $DWDP $PEP $PYPL $CELG… https://t.co/VcKMAKkCKG
11/11/2019 18:18,$ARST 003 OVERSOLD. BOUNCING 52WKHIGH $1.48💸 $LOW $TWTR $LLY $ABMD $RHT $MCD $TTWO $UTX $CL $DWDP $PEP $PYPL $CELG… https://t.co/VcKMAKkCKG
11/11/2019 18:18,$ARST 003 OVERSOLD. BOUNCING 52WKHIGH $1.48💸 $LOW $TWTR $LLY $ABMD $RHT $MCD $TTWO $UTX $CL $DWDP $PEP $PYPL $CELG… https://t.co/VcKMAKkCKG
11/11/2019 19:03,You willing to fly 737 max after it coming back? $spy $dia $uco $gld $iwm $ezu $fxi $xle $xlf $xlk $xlp $xly $xlu… https://t.co/B39bdXR6Fd
11/11/2019 19:03,You willing to fly 737 max after it coming back? $spy $dia $uco $gld $iwm $ezu $fxi $xle $xlf $xlk $xlp $xly $xlu… https://t.co/B39bdXR6Fd
11/11/2019 19:03,You willing to fly 737 max after it coming back? $spy $dia $uco $gld $iwm $ezu $fxi $xle $xlf $xlk $xlp $xly $xlu… https://t.co/B39bdXR6Fd
11/11/2019 20:20,"$I $AM $LOW
$I $AM $TEN
$TAP $MR $HOT $OUT $MEN"
11/11/2019 20:20,"$I $AM $LOW
$I $AM $TEN
$TAP $MR $HOT $OUT $MEN"
11/11/2019 20:20,"$I $AM $LOW
$I $AM $TEN
$TAP $MR $HOT $OUT $MEN"
11/11/2019 21:35,NICE CLOSE TODAY &gt; LOW FLOAT HUGE MEGA RUN TOMORROW   $RUN $LOW https://t.co/SgcvBNPTfn
11/11/2019 21:35,NICE CLOSE TODAY &gt; LOW FLOAT HUGE MEGA RUN TOMORROW   $RUN $LOW https://t.co/SgcvBNPTfn
11/11/2019 21:35,NICE CLOSE TODAY &gt; LOW FLOAT HUGE MEGA RUN TOMORROW   $RUN $LOW https://t.co/SgcvBNPTfn
11/11/2019 21:43,$.02-.04 TARGET HERE WITH THIS LOW FLOAT!   $LOW https://t.co/bcKSHibgGx
11/11/2019 21:43,$.02-.04 TARGET HERE WITH THIS LOW FLOAT!   $LOW https://t.co/bcKSHibgGx
11/11/2019 21:43,$.02-.04 TARGET HERE WITH THIS LOW FLOAT!   $LOW https://t.co/bcKSHibgGx
11/11/2019 22:00,"Mon (11/11/19) trading range &gt; 95% (Min $5, Vol &gt; 750K, Opt Vol in any strike &gt; 500): $DHI $CARB $LULU $BZUN $JWN… https://t.co/cElrSe4lq1"
11/11/2019 22:00,"Mon (11/11/19) trading range &gt; 95% (Min $5, Vol &gt; 750K, Opt Vol in any strike &gt; 500): $DHI $CARB $LULU $BZUN $JWN… https://t.co/cElrSe4lq1"
11/11/2019 22:00,"Mon (11/11/19) trading range &gt; 95% (Min $5, Vol &gt; 750K, Opt Vol in any strike &gt; 500): $DHI $CARB $LULU $BZUN $JWN… https://t.co/cElrSe4lq1"
11/11/2019 22:00,"TTG #Market Recap Video:  https://t.co/e6JJYfhBua 

- reviewing the technicals in $ES_F $SPX and thoughts ahead
- t… https://t.co/gfB0dY1wDU"
11/11/2019 22:00,"TTG #Market Recap Video:  https://t.co/e6JJYfhBua 

- reviewing the technicals in $ES_F $SPX and thoughts ahead
- t… https://t.co/gfB0dY1wDU"
11/11/2019 22:00,"TTG #Market Recap Video:  https://t.co/e6JJYfhBua 

- reviewing the technicals in $ES_F $SPX and thoughts ahead
- t… https://t.co/gfB0dY1wDU"
11/11/2019 22:04,$WTRH BOUNCIN AFTERHOURS SMART MONEY LOADIN💸 $LOW $TWTR $LLY $ABMD $RHT $MCD $TTWO $UTX $CL $DWDP $PEP $PYPL $CELG… https://t.co/5NWULeJzI7
11/11/2019 22:04,$WTRH BOUNCIN AFTERHOURS SMART MONEY LOADIN💸 $LOW $TWTR $LLY $ABMD $RHT $MCD $TTWO $UTX $CL $DWDP $PEP $PYPL $CELG… https://t.co/5NWULeJzI7
11/11/2019 22:04,$WTRH BOUNCIN AFTERHOURS SMART MONEY LOADIN💸 $LOW $TWTR $LLY $ABMD $RHT $MCD $TTWO $UTX $CL $DWDP $PEP $PYPL $CELG… https://t.co/5NWULeJzI7
11/11/2019 23:15,"Day In Review 11/11

Full Video: https://t.co/6AQ4WVoPOk

https://t.co/6ApU6Begvi 

$AAPL $AMD $AMZN $AZO $BA $BABA… https://t.co/YpoJekeC6M"
11/11/2019 23:15,"Day In Review 11/11

Full Video: https://t.co/6AQ4WVoPOk

https://t.co/6ApU6Begvi 

$AAPL $AMD $AMZN $AZO $BA $BABA… https://t.co/YpoJekeC6M"
11/11/2019 23:15,"Day In Review 11/11

Full Video: https://t.co/6AQ4WVoPOk

https://t.co/6ApU6Begvi 

$AAPL $AMD $AMZN $AZO $BA $BABA… https://t.co/YpoJekeC6M"
11/11/2019 23:18,"RT @breadboxalerts: Day In Review 11/11

Full Video: https://t.co/6AQ4WVoPOk

https://t.co/6ApU6Begvi 

$AAPL $AMD $AMZN $AZO $BA $BABA $BY…"
11/11/2019 23:18,"RT @breadboxalerts: Day In Review 11/11

Full Video: https://t.co/6AQ4WVoPOk

https://t.co/6ApU6Begvi 

$AAPL $AMD $AMZN $AZO $BA $BABA $BY…"
11/11/2019 23:18,"RT @breadboxalerts: Day In Review 11/11

Full Video: https://t.co/6AQ4WVoPOk

https://t.co/6ApU6Begvi 

$AAPL $AMD $AMZN $AZO $BA $BABA $BY…"
11/11/2019 23:25,"RT @breadboxalerts: Day In Review 11/11

Full Video: https://t.co/6AQ4WVoPOk

https://t.co/6ApU6Begvi 

$AAPL $AMD $AMZN $AZO $BA $BABA $BY…"
11/11/2019 23:25,"RT @breadboxalerts: Day In Review 11/11

Full Video: https://t.co/6AQ4WVoPOk

https://t.co/6ApU6Begvi 

$AAPL $AMD $AMZN $AZO $BA $BABA $BY…"
11/11/2019 23:25,"RT @breadboxalerts: Day In Review 11/11

Full Video: https://t.co/6AQ4WVoPOk

https://t.co/6ApU6Begvi 

$AAPL $AMD $AMZN $AZO $BA $BABA $BY…"
11/11/2019 23:25,"RT @breadboxalerts: Day In Review 11/11

Full Video: https://t.co/6AQ4WVoPOk

https://t.co/6ApU6Begvi 

$AAPL $AMD $AMZN $AZO $BA $BABA $BY…"
11/11/2019 23:25,"RT @breadboxalerts: Day In Review 11/11

Full Video: https://t.co/6AQ4WVoPOk

https://t.co/6ApU6Begvi 

$AAPL $AMD $AMZN $AZO $BA $BABA $BY…"
11/11/2019 23:25,"RT @breadboxalerts: Day In Review 11/11

Full Video: https://t.co/6AQ4WVoPOk

https://t.co/6ApU6Begvi 

$AAPL $AMD $AMZN $AZO $BA $BABA $BY…"
11/11/2019 23:25,"RT @breadboxalerts: Day In Review 11/11

Full Video: https://t.co/6AQ4WVoPOk

https://t.co/6ApU6Begvi 

$AAPL $AMD $AMZN $AZO $BA $BABA $BY…"
11/11/2019 23:25,"RT @breadboxalerts: Day In Review 11/11

Full Video: https://t.co/6AQ4WVoPOk

https://t.co/6ApU6Begvi 

$AAPL $AMD $AMZN $AZO $BA $BABA $BY…"
11/11/2019 23:25,"RT @breadboxalerts: Day In Review 11/11

Full Video: https://t.co/6AQ4WVoPOk

https://t.co/6ApU6Begvi 

$AAPL $AMD $AMZN $AZO $BA $BABA $BY…"
11/11/2019 23:26,"RT @breadboxalerts: Day In Review 11/11

Full Video: https://t.co/6AQ4WVoPOk

https://t.co/6ApU6Begvi 

$AAPL $AMD $AMZN $AZO $BA $BABA $BY…"
11/11/2019 23:26,"RT @breadboxalerts: Day In Review 11/11

Full Video: https://t.co/6AQ4WVoPOk

https://t.co/6ApU6Begvi 

$AAPL $AMD $AMZN $AZO $BA $BABA $BY…"
11/11/2019 23:26,"RT @breadboxalerts: Day In Review 11/11

Full Video: https://t.co/6AQ4WVoPOk

https://t.co/6ApU6Begvi 

$AAPL $AMD $AMZN $AZO $BA $BABA $BY…"
11/11/2019 23:26,"RT @breadboxalerts: Day In Review 11/11

Full Video: https://t.co/6AQ4WVoPOk

https://t.co/6ApU6Begvi 

$AAPL $AMD $AMZN $AZO $BA $BABA $BY…"
11/11/2019 23:26,"RT @breadboxalerts: Day In Review 11/11

Full Video: https://t.co/6AQ4WVoPOk

https://t.co/6ApU6Begvi 

$AAPL $AMD $AMZN $AZO $BA $BABA $BY…"
11/11/2019 23:26,"RT @breadboxalerts: Day In Review 11/11

Full Video: https://t.co/6AQ4WVoPOk

https://t.co/6ApU6Begvi 

$AAPL $AMD $AMZN $AZO $BA $BABA $BY…"
11/11/2019 23:48,"Claim FREE Quantum for watching videos – current returns: 0.0705 $QTUM daily

https://t.co/8QFwIXaBAH

$CRT $420G… https://t.co/HaZx8Ji94B"
11/11/2019 23:48,"Claim FREE Quantum for watching videos – current returns: 0.0705 $QTUM daily

https://t.co/8QFwIXaBAH

$CRT $420G… https://t.co/HaZx8Ji94B"
11/11/2019 23:48,"Claim FREE Quantum for watching videos – current returns: 0.0705 $QTUM daily

https://t.co/8QFwIXaBAH

$CRT $420G… https://t.co/HaZx8Ji94B"
11/11/2019 23:59,"RT @breadboxalerts: Day In Review 11/11

Full Video: https://t.co/6AQ4WVoPOk

https://t.co/6ApU6Begvi 

$AAPL $AMD $AMZN $AZO $BA $BABA $BY…"
11/11/2019 23:59,"RT @breadboxalerts: Day In Review 11/11

Full Video: https://t.co/6AQ4WVoPOk

https://t.co/6ApU6Begvi 

$AAPL $AMD $AMZN $AZO $BA $BABA $BY…"
11/11/2019 23:59,"RT @breadboxalerts: Day In Review 11/11

Full Video: https://t.co/6AQ4WVoPOk

https://t.co/6ApU6Begvi 

$AAPL $AMD $AMZN $AZO $BA $BABA $BY…"
11/12/2019 0:26,$WTRH BOUNCING AFTERHOURS SHORT SQUEEZE!💸📈 $LOW $TWTR $LLY $ABMD $RHT $MCD $TTWO $UTX $CL $DWDP $PEP $PYPL $CELG… https://t.co/xxUFHDC4Pj
11/12/2019 0:26,$WTRH BOUNCING AFTERHOURS SHORT SQUEEZE!💸📈 $LOW $TWTR $LLY $ABMD $RHT $MCD $TTWO $UTX $CL $DWDP $PEP $PYPL $CELG… https://t.co/xxUFHDC4Pj
11/12/2019 3:16,"Claim FREE Clam for watching videos – current returns: 0.1596 $CLAM daily

https://t.co/utnWVouYRq

$VERI $ATM… https://t.co/v7UPMQGfz6"
11/12/2019 3:16,"Claim FREE Clam for watching videos – current returns: 0.1596 $CLAM daily

https://t.co/utnWVouYRq

$VERI $ATM… https://t.co/v7UPMQGfz6"
11/12/2019 3:36,"Mon (11/11/19) breakout above 20-day price channel with close .10 &gt; high 1 day ago &amp; trading range &gt; 80% (Min $5, D… https://t.co/InwsZ7Z2Yt"
11/12/2019 3:36,"Mon (11/11/19) breakout above 20-day price channel with close .10 &gt; high 1 day ago &amp; trading range &gt; 80% (Min $5, D… https://t.co/InwsZ7Z2Yt"
11/12/2019 5:26,#Watchlist 11/05 $AAPL $ADBE $AMD $AMZN $BA $BABA $BYND $CAT $CMG $DIS $FB $FDX $GOOGL $HD $IWM $JPM $LMT $LOW… https://t.co/j76fvXUDog
11/12/2019 5:26,#Watchlist 11/05 $AAPL $ADBE $AMD $AMZN $BA $BABA $BYND $CAT $CMG $DIS $FB $FDX $GOOGL $HD $IWM $JPM $LMT $LOW… https://t.co/j76fvXUDog
11/12/2019 5:47,#Watchlist 11/12 $AAPL $ADBE $AMD $AMZN $BA $BABA $BYND $CAT $CMG $DIS $FB $FDX $GOOGL $HD $IWM $JPM $LMT $LOW… https://t.co/KspteRi1j8
11/12/2019 5:47,#Watchlist 11/12 $AAPL $ADBE $AMD $AMZN $BA $BABA $BYND $CAT $CMG $DIS $FB $FDX $GOOGL $HD $IWM $JPM $LMT $LOW… https://t.co/KspteRi1j8
11/12/2019 7:46,4 Retail Giants Poised to Beat Earnings Estimates This Month $LOW $ROST $WMT $TGT https://t.co/QDBIA3OV9C
11/12/2019 7:46,4 Retail Giants Poised to Beat Earnings Estimates This Month $LOW $ROST $WMT $TGT https://t.co/QDBIA3OV9C
11/12/2019 8:25,"$LOW #Lowes Cos. LOW - Embedded Expectations Analysis - 2019 11 12: Lowe's Companies, Inc. (LOW:USA) currently trad… https://t.co/Sd90wICjwX"
11/12/2019 8:25,"$LOW #Lowes Cos. LOW - Embedded Expectations Analysis - 2019 11 12: Lowe's Companies, Inc. (LOW:USA) currently trad… https://t.co/Sd90wICjwX"
11/12/2019 8:27,https://t.co/vwZhlI9dTr $GPRO $STAF $PRTHW $REGN $FREL $OSBC $LNTH $CMCSA $LOW $HWCPL $VEGA $UMH $VER-F $BSJL $CEZ… https://t.co/3BW4ShEiLr
11/12/2019 8:27,https://t.co/vwZhlI9dTr $GPRO $STAF $PRTHW $REGN $FREL $OSBC $LNTH $CMCSA $LOW $HWCPL $VEGA $UMH $VER-F $BSJL $CEZ… https://t.co/3BW4ShEiLr
11/12/2019 8:47,"RT @cfromhertz: TTG #Market Recap Video:  https://t.co/e6JJYfhBua 

- reviewing the technicals in $ES_F $SPX and thoughts ahead
- today's t…"
11/12/2019 8:47,"RT @cfromhertz: TTG #Market Recap Video:  https://t.co/e6JJYfhBua 

- reviewing the technicals in $ES_F $SPX and thoughts ahead
- today's t…"
11/12/2019 8:53,"RT @cfromhertz: TTG #Market Recap Video:  https://t.co/e6JJYfhBua 

- reviewing the technicals in $ES_F $SPX and thoughts ahead
- today's t…"
11/12/2019 8:53,"RT @cfromhertz: TTG #Market Recap Video:  https://t.co/e6JJYfhBua 

- reviewing the technicals in $ES_F $SPX and thoughts ahead
- today's t…"
11/12/2019 8:59,RT @newsfilterio: 4 Retail Giants Poised to Beat Earnings Estimates This Month $LOW $ROST $WMT $TGT https://t.co/QDBIA3OV9C
11/12/2019 8:59,RT @newsfilterio: 4 Retail Giants Poised to Beat Earnings Estimates This Month $LOW $ROST $WMT $TGT https://t.co/QDBIA3OV9C
11/12/2019 10:23,"$LOW's price moved above its 50-day Moving Average on October 30, 2019. View odds for this and other indicators:… https://t.co/mS31Qb1PZE"
11/12/2019 10:23,"$LOW's price moved above its 50-day Moving Average on October 30, 2019. View odds for this and other indicators:… https://t.co/mS31Qb1PZE"
11/12/2019 11:47,"$IM $LOW
$HUBS $ARE $FOR $A $QUAD
$HE $FLY $TEN $KEYS"
11/12/2019 11:47,"$IM $LOW
$HUBS $ARE $FOR $A $QUAD
$HE $FLY $TEN $KEYS"
11/12/2019 12:10,"$LOW - Last six months, 29 option alerts peaked above 100% after they were triggered by the algo… https://t.co/r6vEAGGgr6"
11/12/2019 12:10,"$LOW - Last six months, 29 option alerts peaked above 100% after they were triggered by the algo… https://t.co/r6vEAGGgr6"
11/12/2019 12:18,"$LOW - View historical options performance for LOW 
https://t.co/XoCF6WUk4i https://t.co/41D0zvQPoT"
11/12/2019 12:18,"$LOW - View historical options performance for LOW 
https://t.co/XoCF6WUk4i https://t.co/41D0zvQPoT"
11/12/2019 12:30,Peak profit for the last 6 expired option alerts for $LOW 55.74 % | 7.45 % | 49.04 % | 28.57 % | 113.71 % | 136.26… https://t.co/xzrUdVyJwa
11/12/2019 12:30,Peak profit for the last 6 expired option alerts for $LOW 55.74 % | 7.45 % | 49.04 % | 28.57 % | 113.71 % | 136.26… https://t.co/xzrUdVyJwa
11/12/2019 13:15,$WTRH BOUNCING premarket SHORT SQUEEZE!💸📈 $LOW $TWTR $LLY $ABMD $RHT $MCD $TTWO $UTX $CL $DWDP $PEP $PYPL $CELG… https://t.co/y3zWFlGk0z
11/12/2019 13:15,$WTRH BOUNCING premarket SHORT SQUEEZE!💸📈 $LOW $TWTR $LLY $ABMD $RHT $MCD $TTWO $UTX $CL $DWDP $PEP $PYPL $CELG… https://t.co/y3zWFlGk0z
11/12/2019 13:33,"$LOW $JWN $ROST $WMT:

Factors Setting the Tone for Nordstrom’s (JWN) Q3 Earnings:

https://t.co/unDtLmJQQO"
11/12/2019 13:33,"$LOW $JWN $ROST $WMT:

Factors Setting the Tone for Nordstrom’s (JWN) Q3 Earnings:

https://t.co/unDtLmJQQO"
11/12/2019 13:38,$WTRH BOUNCING premarket SMART MONEY LOADIN💸 $LOW $TWTR $LLY $ABMD $RHT $MCD $TTWO $UTX $CL $DWDP $PEP $PYPL $CELG… https://t.co/jj2oruSlsS
11/12/2019 13:38,$WTRH BOUNCING premarket SMART MONEY LOADIN💸 $LOW $TWTR $LLY $ABMD $RHT $MCD $TTWO $UTX $CL $DWDP $PEP $PYPL $CELG… https://t.co/jj2oruSlsS
11/12/2019 13:59,Factors Likely to Influence J. C. Penney (JCP) in Q3 Earnings $LOW $PLCE $DG $JCP https://t.co/c5vZUDSqIr
11/12/2019 13:59,Factors Likely to Influence J. C. Penney (JCP) in Q3 Earnings $LOW $PLCE $DG $JCP https://t.co/c5vZUDSqIr
11/12/2019 14:18,"$BORN $FOR $A $GLOB
$I $AM $TOO $LOW
$HI! $IM $ALLY"
11/12/2019 14:18,"$BORN $FOR $A $GLOB
$I $AM $TOO $LOW
$HI! $IM $ALLY"
11/12/2019 15:11,$WTRH BOUNCING HARD SMART MONEY LOADING! $LOW $TWTR $LLY $ABMD $RHT $MCD $TTWO $UTX $CL $DWDP $PEP $PYPL $CELG… https://t.co/8yJhPQWE6H
11/12/2019 15:11,$WTRH BOUNCING HARD SMART MONEY LOADING! $LOW $TWTR $LLY $ABMD $RHT $MCD $TTWO $UTX $CL $DWDP $PEP $PYPL $CELG… https://t.co/8yJhPQWE6H
11/12/2019 15:59,$WTRH BOUNCING huge bids! SHORT SQUEEZE!💸📈 $LOW $TWTR $LLY $ABMD $RHT $MCD $TTWO $UTX $CL $DWDP $PEP $PYPL $CELG… https://t.co/uIiXn9imuV
11/12/2019 15:59,$WTRH BOUNCING huge bids! SHORT SQUEEZE!💸📈 $LOW $TWTR $LLY $ABMD $RHT $MCD $TTWO $UTX $CL $DWDP $PEP $PYPL $CELG… https://t.co/uIiXn9imuV
11/12/2019 16:16,"Claim FREE Quantum for watching videos – current returns: 0.0705 $QTUM daily

https://t.co/Vo92Ldkdx4

$FLAX $THC… https://t.co/2v0Ffr9g5Z"
11/12/2019 16:16,"Claim FREE Quantum for watching videos – current returns: 0.0705 $QTUM daily

https://t.co/Vo92Ldkdx4

$FLAX $THC… https://t.co/2v0Ffr9g5Z"
11/12/2019 16:35,"Mall REITs: 'Do Or Die' Time https://t.co/9J1jlUuqf7 $BBRE, $BPY, $CBL, $DDS, $DEST, $DRW, $EMTY, $FFR, $FREL, $FRI… https://t.co/Vv0JjqLry3"
11/12/2019 16:35,"Mall REITs: 'Do Or Die' Time https://t.co/9J1jlUuqf7 $BBRE, $BPY, $CBL, $DDS, $DEST, $DRW, $EMTY, $FFR, $FREL, $FRI… https://t.co/Vv0JjqLry3"
11/12/2019 16:36,"Top 10 Dividend Kings For November https://t.co/Rm2n8DMuAy $CBSH, $CINF, $CL, $DOV, $EMR, $FMCB, $LOW, $MMM, $NDSN, $PG, $TGT"
11/12/2019 16:36,"Top 10 Dividend Kings For November https://t.co/Rm2n8DMuAy $CBSH, $CINF, $CL, $DOV, $EMR, $FMCB, $LOW, $MMM, $NDSN, $PG, $TGT"
11/12/2019 16:47,"$I $EAT $MR $LOW
$MR $GUT
$TAP $TOO $MAIN"
11/12/2019 16:47,"$I $EAT $MR $LOW
$MR $GUT
$TAP $TOO $MAIN"
11/12/2019 20:32,$SLDB DOWN 73% OVERSOLD short SQUEEZE💸📈 $LOW $TWTR $LLY $ABMD $RHT $MCD $TTWO $UTX $CL $DWDP $PEP $PYPL $CELG $COST… https://t.co/mZzYzTCOQr
