date,tweet
11/10/2019 20:49,"yep, i'd keep taking profits if i'm swinging the normal $QQQ stocks out there $GOOGL, $AMZN, $MSFT etc.  This $NASI… https://t.co/RvohJQefHv"
11/10/2019 20:51,Interesting that $amzn is number#1 on this list and $200+ points off ATH’s.  $amzn is 10th and just made historic h… https://t.co/prwf8jRt5X
11/10/2019 20:54,"RT @AG1L1S: $AMZN no rest for the wicked.
Has rested for another push higher."
11/10/2019 20:55,RT @DrivingTheDay: The Week Ahead (Nov 11-15): Q3 Earnings from Nvidia &amp; Cisco; DC Hearing on Antitrust 'Online Platforms &amp; Market Power' h…
11/10/2019 20:56,RT @QUANTUM314_: Free prep live stream tonight - if you want to set yourself up for success follow our live session with hedge fund trained…
11/10/2019 20:56,RT @DrivingTheDay: The Week Ahead (Nov 11-15): Q3 Earnings from Nvidia &amp; Cisco; DC Hearing on Antitrust 'Online Platforms &amp; Market Power' h…
11/10/2019 20:58,"@RedDogT3 $MSFT 
Good observation. Chart looks good. $AMZN ceiling around $1T valuations amid shrinking margins due… https://t.co/AG13T3VpSk"
11/10/2019 21:02,@RedDogT3 Amazon can make up 200 points faster than I can say Red Dog Reversal five times fast. Lol $amzn
11/10/2019 21:03,RT @DrivingTheDay: The Week Ahead (Nov 11-15): Q3 Earnings from Nvidia &amp; Cisco; DC Hearing on Antitrust 'Online Platforms &amp; Market Power' h…
11/10/2019 21:04,"RT @EventHorizon821: $ES $SPY $FB $AAPL $AMZN $NFLX 

NEW LAYOUT - This is how it will be done from now on.  This way i can get it all out…"
11/10/2019 21:04,RT @RedDogT3: Interesting that $amzn is number#1 on this list and $200+ points off ATH’s.  $amzn is 10th and just made historic highs.  ($a…
11/10/2019 21:07,"$MSFT - Trade Idea - Nov 15 147C - bid/ask: .58/.66

Closed above 145.67 resistance on Friday.

$MSFT can see 150,… https://t.co/J6WqzzrntY"
11/10/2019 21:07,RT @RedDogT3: Interesting that $amzn is number#1 on this list and $200+ points off ATH’s.  $amzn is 10th and just made historic highs.  ($a…
11/10/2019 21:07,"$BABA - Trade Idea - Nov 15 190C - bid/ask: 1.69/1.75

Closed at 187.16 on Friday.

Wait for BABA to close over 188… https://t.co/ZFPUgFverc"
11/10/2019 21:10,https://t.co/xtKyyje3gs The best trade alerts EVER!! $AMZN $TSLA $WMT
11/10/2019 21:12,RT @DrivingTheDay: The Week Ahead (Nov 11-15): Q3 Earnings from Nvidia &amp; Cisco; DC Hearing on Antitrust 'Online Platforms &amp; Market Power' h…
11/10/2019 21:15,"$BIIB - Trade Idea - Nov 15 300C - bid/ask: 2.30/2.45

Held 285 level on Friday and closed at 293.

Can wait for 30… https://t.co/c7NfOmOHKZ"
11/10/2019 21:17,Subscribe to this incredible high return trading model: https://t.co/ZZmx60Yu6o $VIX $SPY $AAPL $TSLA $FB $AMZN $GOOGL $NFLX
11/10/2019 21:17,"RT @EliteOptions2: $MSFT - Trade Idea - Nov 15 147C - bid/ask: .58/.66

Closed above 145.67 resistance on Friday.

$MSFT can see 150, 155 n…"
11/10/2019 21:17,RT @RedDogT3: Interesting that $amzn is number#1 on this list and $200+ points off ATH’s.  $amzn is 10th and just made historic highs.  ($a…
11/10/2019 21:23,"This weeks #swingtrading Watchlist 

$SHAK -&gt; $75
$NTES -&gt; $320
$ATHM -&gt; $80
$AYX -&gt; $100 

$SPY $NQ $ES $AMZN… https://t.co/eX7CuH0cGM"
11/10/2019 21:29,"RT @EliteOptions2: $BABA - Trade Idea - Nov 15 190C - bid/ask: 1.69/1.75

Closed at 187.16 on Friday.

Wait for BABA to close over 188 for…"
11/10/2019 21:30,"ACTIVE TRADERS Try one of these FREE trading guides:

https://t.co/Tsv0xtRcTj

$NFLX $TSLA $AAPL $BIDU $GS $FB $AMZN $GOOGL $NVDA"
11/10/2019 21:31,"Weekly Sample Portfolio Update - Week 45 — SteemLeo https://t.co/7xF4DjX4Jc

$ES_F $NQ_F $RTY_F $ZB_F $GC_F $SPX… https://t.co/7Fx94nmz7C"
11/10/2019 21:33,The Compound Effect by Darren Hardy: https://t.co/czGhVZckbQ #investing #compunding $SPY $AAPL $MSFT $GE $KO $MSFT $AMZN
11/10/2019 21:34,"Streaming: A Watch List for Investors via @barronsonline @savitz 
$NFLX $DIS $T $AMZN $AAPL $CMCSA https://t.co/d59NpTjvg6"
11/10/2019 21:34,"FAANG, ytd performance:
$FB +45.6%
$AAPL +67.4%
$AMZN +18.9%
$NFLX +8.9%
$GOOGL +25.3%
--
On any basis (aside from… https://t.co/jsLzx5GKZo"
11/10/2019 21:35,"via RichLightShed: Streaming: A Watch List for Investors via @barronsonline @savitz 
$NFLX $DIS $T $AMZN $AAPL… https://t.co/jnCRYv0eRA"
11/10/2019 21:36,RT @RedDogT3: Interesting that $amzn is number#1 on this list and $200+ points off ATH’s.  $amzn is 10th and just made historic highs.  ($a…
11/10/2019 21:37,"RT @permabear_uk: FAANG, ytd performance:
$FB +45.6%
$AAPL +67.4%
$AMZN +18.9%
$NFLX +8.9%
$GOOGL +25.3%
--
On any basis (aside from Netfli…"
11/10/2019 21:37,"RT @EliteOptions2: $BABA - Trade Idea - Nov 15 190C - bid/ask: 1.69/1.75

Closed at 187.16 on Friday.

Wait for BABA to close over 188 for…"
11/10/2019 21:39,"FREE A.I. ""Trade of the Week""....  being released Monday morning.

You will get entry,exit &amp; target price points, w… https://t.co/SG00qdmGza"
11/10/2019 21:44,"Trade Ideas Test Drive is back

This time they're doubling down offering you 2 weeks of Trade Ideas Premium to TEST… https://t.co/0O6fsARrEc"
11/10/2019 21:45,"RT @BuySideTrade: Trade Ideas Test Drive is back

This time they're doubling down offering you 2 weeks of Trade Ideas Premium to TEST &amp; TRY…"
11/10/2019 21:45,"RT @StocksNCrypto: FREE A.I. ""Trade of the Week""....  being released Monday morning.

You will get entry,exit &amp; target price points, with c…"
11/10/2019 21:46,@HedgeyeComm Overheard college kids complaining about $NFLX claiming $AMZN has better content. (I find AMZN content… https://t.co/s10lycnyv3
11/10/2019 21:46,"RT @StocksNCrypto: FREE A.I. ""Trade of the Week""....  being released Monday morning.

You will get entry,exit &amp; target price points, with c…"
11/10/2019 21:46,"RT @StocksNCrypto: FREE A.I. ""Trade of the Week""....  being released Monday morning.

You will get entry,exit &amp; target price points, with c…"
11/10/2019 21:46,"RT @BuySideTrade: Trade Ideas Test Drive is back

This time they're doubling down offering you 2 weeks of Trade Ideas Premium to TEST &amp; TRY…"
11/10/2019 21:47,"RT @StocksNCrypto: FREE A.I. ""Trade of the Week""....  being released Monday morning.

You will get entry,exit &amp; target price points, with c…"
11/10/2019 21:47,"RT @BuySideTrade: Trade Ideas Test Drive is back

This time they're doubling down offering you 2 weeks of Trade Ideas Premium to TEST &amp; TRY…"
11/10/2019 21:47,"RT @StocksNCrypto: FREE A.I. ""Trade of the Week""....  being released Monday morning.

You will get entry,exit &amp; target price points, with c…"
11/10/2019 21:48,"RT @BuySideTrade: Trade Ideas Test Drive is back

This time they're doubling down offering you 2 weeks of Trade Ideas Premium to TEST &amp; TRY…"
11/10/2019 21:49,New to investing? @KevinBCook and I share the lessons we've learned over the last 20 years on the 200th episode of… https://t.co/CIMpCE4ldT
11/10/2019 21:51,"$AMZN 

2015 workforce 200,000

2029 workforce 600,000"
11/10/2019 21:52,"RT @permabear_uk: FAANG, ytd performance:
$FB +45.6%
$AAPL +67.4%
$AMZN +18.9%
$NFLX +8.9%
$GOOGL +25.3%
--
On any basis (aside from Netfli…"
11/10/2019 21:58,"Surely the https://t.co/TJkyHO5zXz &amp; $AMZN 'collab', spells death for the bag-now pay later CGT offset strategy. It… https://t.co/JJVW3CNUlE"
11/10/2019 22:08,"RT @MrDavidUnicorn: For those unaware of my investment philosophy, it's simple. I find the best performing companies with great long term g…"
11/10/2019 22:09,@BungaBungaUSA @zerohedge Calling $amzn a bubble stock back in 2014 is one of my favorites though. If you don't fin… https://t.co/oNbGxexeO7
11/10/2019 22:09,"RT @StocksNCrypto: FREE A.I. ""Trade of the Week""....  being released Monday morning.

You will get entry,exit &amp; target price points, with c…"
11/10/2019 22:11,"RT @RichLightShed: Streaming: A Watch List for Investors via @barronsonline @savitz 
$NFLX $DIS $T $AMZN $AAPL $CMCSA https://t.co/d59NpTjv…"
11/10/2019 22:18,The Volatility Edge in Options Trading by Jeff Augen: https://t.co/Pd3vPOICgr $SPY $VIX $TSLA $NFLX $GOOGL $AMZN $FB $C $T $VZ
11/10/2019 22:25,"With past performance like this, how can you not sign up for a Free 7-day trial to https://t.co/m7cYCnUoss? Winning… https://t.co/L698Zm7ZM4"
11/10/2019 22:25,"$PHBI, Soon to be the biggest Cannabis company in Canada. Read this article that explains: https://t.co/muVgOCvJoS… https://t.co/f66X7nfFPp"
11/10/2019 22:26,"@stevewoz @dhh 
You guys should try interacting with the humans providing ""service"" to sellers on Amazon @amazon… https://t.co/kgdrMuuIqV"
11/10/2019 22:30,"ACTIVE TRADERS Try one of these FREE trading guides:

https://t.co/3oo93LLjjd

$NFLX $TSLA $AAPL $JWN $GS $FB $AMZN $GOOGL $NVDA"
11/10/2019 22:33,"RT @StocksNCrypto: FREE A.I. ""Trade of the Week""....  being released Monday morning.

You will get entry,exit &amp; target price points, with c…"
11/10/2019 22:39,"Few Snippets from the Newsletter going out later today.

Outlook for the Market, FAANG &amp; Individual names (big-smal… https://t.co/jXUlNva2Bo"
11/10/2019 22:40,"RT @RichLightShed: Streaming: A Watch List for Investors via @barronsonline @savitz 
$NFLX $DIS $T $AMZN $AAPL $CMCSA https://t.co/d59NpTjv…"
11/10/2019 22:41,"Here are some #study and #freebie charts
$AMZN (BEFORE / AFTER) #study https://t.co/taQF1iBUAJ"
11/10/2019 22:47,@RedDogT3 $AMZN nice bottoming formation on weekly and monthly chart though. Good r/r to the upside at the moment.… https://t.co/AdjcwsS3qT
11/10/2019 22:52,"Precision meets consistency - that's where you will find us! 
Are you ready to position your trades for #BIGMONEY p… https://t.co/IwAMGZekoN"
11/10/2019 22:52,"RT @SpartanTrading: Few Snippets from the Newsletter going out later today.

Outlook for the Market, FAANG &amp; Individual names (big-smallcap…"
11/10/2019 22:52,"RT @EliteOptions2: $BABA - Trade Idea - Nov 15 190C - bid/ask: 1.69/1.75

Closed at 187.16 on Friday.

Wait for BABA to close over 188 for…"
11/10/2019 22:58,"Amazon (NASDAQ: AMZN) stock price volatility forecast to rise over next month.
https://t.co/laO8yTyy7E
$AMZN https://t.co/5LByI96X45"
11/10/2019 22:58,"RT @speculator_the: Surely the https://t.co/TJkyHO5zXz &amp; $AMZN 'collab', spells death for the bag-now pay later CGT offset strategy. It wou…"
11/10/2019 22:58,RT @WeeklyOptTrader: @RedDogT3 $AMZN nice bottoming formation on weekly and monthly chart though. Good r/r to the upside at the moment. 185…
11/10/2019 22:58,"RT @hiddensmallcaps: @stevewoz @dhh 
You guys should try interacting with the humans providing ""service"" to sellers on Amazon @amazon $AMZN…"
11/10/2019 22:58,RT @MrDavidUnicorn: @BungaBungaUSA @zerohedge Calling $amzn a bubble stock back in 2014 is one of my favorites though. If you don't find th…
11/10/2019 23:02,"RT @mark_hruska: $AMZN: 1997
Bezos in his early 30’s https://t.co/jY4kqBos2T"
11/10/2019 23:15,4 Green Day’s in a row. All trades were done live on my YouTube stream. Join tomorrow morning at 9am to listen to m… https://t.co/mRZTgb8wSd
11/10/2019 23:25,RT @DrivingTheDay: The Week Ahead (Nov 11-15): Q3 Earnings from Nvidia &amp; Cisco; DC Hearing on Antitrust 'Online Platforms &amp; Market Power' h…
11/10/2019 23:26,$AAPL $AMD $FB $SHOP $BYND $SPOT $GOOGL $MA $BABA $WBA $GE $SBUX $TWLO $MSFT $TSLA $PYPL $XLNX $NOW $EBAY $ALGN… https://t.co/to6MJPPO2P
11/10/2019 23:30,"ACTIVE TRADERS Try one of these FREE trading guides:

https://t.co/YCaskDKG29

$NFLX $TSLA $AAPL $IBB $GS $FB $AMZN $GOOGL $NVDA"
11/10/2019 23:31,"$Silver in on 🔥 1 ounce 

 !💸📈✈ $AAPL $GOOG $INTC $AMZN $MSFT $AKAM $CMCSA $PFE $MU $NFLX $NOK  $UNH $DIS $HSY… https://t.co/YGkUaZhQk0"
11/10/2019 23:34,"RT @EliteOptions2: $BABA - Trade Idea - Nov 15 190C - bid/ask: 1.69/1.75

Closed at 187.16 on Friday.

Wait for BABA to close over 188 for…"
11/10/2019 23:39,"RT @OptionsMike: $AMZN Lagging, lost the 200D again. Need a volume day to wake this one up.  Maybe a buy off Friday's low and the 50D 

htt…"
11/10/2019 23:42,RT @RedDogT3: Interesting that $amzn is number#1 on this list and $200+ points off ATH’s.  $amzn is 10th and just made historic highs.  ($a…
11/10/2019 23:42,RT @WeeklyOptTrader: @RedDogT3 $AMZN nice bottoming formation on weekly and monthly chart though. Good r/r to the upside at the moment. 185…
11/10/2019 23:43,"RT @RichLightShed: Streaming: A Watch List for Investors via @barronsonline @savitz 
$NFLX $DIS $T $AMZN $AAPL $CMCSA https://t.co/d59NpTjv…"
11/10/2019 23:49,Your move $AMZN. https://t.co/H9XsmWP7vv
11/10/2019 23:59,RT @RedDogT3: Interesting that $amzn is number#1 on this list and $200+ points off ATH’s.  $amzn is 10th and just made historic highs.  ($a…
11/11/2019 20:51,$AMZN - Google's Secret 'Project Nightingale' Gathers Personal Health Data on Millions of Americans--4th Update https://t.co/YDx1VRgEpv
11/11/2019 20:52,Lots of $AMZN news coming out of Industry Dive today. Take a look I dare you! https://t.co/8c1NGJQwjW
11/11/2019 20:53,"Amazon pushes forward with new grocery brand https://t.co/9T3Moix4M3 $AMZN, $KR, $SFM, $TGT, $WMT Great Dividend Stock BUY TGT!"
11/11/2019 20:54,RT @ChrisJVersace: I continue to think this will be the bundle to beat $DIS $NFLX $AMZN $AAPL -- @disneyplus Announces New Details About It…
11/11/2019 20:56,$AMZN - Amazon's Chinese sellers posting risky products - WSJ https://t.co/EqXGmqv323
11/11/2019 20:57,$AMZN looks like it want to go lower as former support at the 200d MA turned into resistance. Today the path of lea… https://t.co/fHs0ILLz0p
11/11/2019 21:02,$bkng $amzn 1950/1850 wkly lotto
11/11/2019 21:03,"$DIS $AAPL $NFLX $CMCSA $T $AMZN:

Disney+ Is Launching — and One Analyst Says DIS and Apple Both Can Make Noise:

https://t.co/G7iK0EJx52"
11/11/2019 21:03,"What A Great Day For #Boeing Longs! 

$aapl $amzn $agn $brk $bhc $tst $iep $crm $pep $ibm $mcd $cmg $we $qsr $fb… https://t.co/Zjyy4r6Au1"
11/11/2019 21:04,"Amazon founder Jeff Bezos interested in owning NFL team, has strong support among current owners… https://t.co/L0kqmTMtIN"
11/11/2019 21:04,"RT @AlanPortell: The Dow:
Tautachrome, (#OTC: $TTCM) mass deployment of 3.5 million business listings takes on the monopoly held by Google…"
11/11/2019 21:05,"Top #moneyflow for #nasdaq today
$AAPL $BIDU $AMZN $ORCL $MU $CERN $NVDA $ADBE $FLEX $EXPE ...
https://t.co/S59zN0R1wP"
11/11/2019 21:05,"Top #moneyflow for #sp500 today
$AAPL $C $BAC $JPM $MCD $JNJ $COP $XOM $AMZN $PG ...
https://t.co/S59zN0R1wP"
11/11/2019 21:06,"Payday!! For Just $50/month Dont miss out important alerts and Join us here!
https://t.co/BstfQd8c61

$SPY $SPX… https://t.co/5nlkuoUxa1"
11/11/2019 21:07,New Amazon Grocery Store Plan Revealed In Help Wanted Post https://t.co/wfrhaO2OMO $AMZN
11/11/2019 21:09,Why $AMZN is going to buy $PTON...part 1. Amazon has been building all the necessary ecosystems and infrastructure… https://t.co/5nyl6sZ8Qm
11/11/2019 21:09,RT @RedDogT3: Interesting that $amzn is number#1 on this list and $200+ points off ATH’s.  $amzn is 10th and just made historic highs.  ($a…
11/11/2019 21:09,"#Boeing Calls Made A Difference Today.
$aapl $amzn $agn $brk $bhc $tst $iep $crm $pep $ibm $mcd $cmg $we $qsr $fb… https://t.co/NocfPUPCUP"
11/11/2019 21:10,"RT @counternotions: ""More than half of all internet shopping searches start on Amazon…More than 80% of the time, shoppers go with Amazon’s…"
11/11/2019 21:12,"RT @PowerLunch: On today's Tasting Menu: @Chewy's road to profitability, @instagram disliking 'likes', and @JeffBezos interested in purchas…"
11/11/2019 21:12,"MY TOP6 Leaders Technology long term :

1: Facebook Inc $FB  Cloud Computing

2: Cadence Design Systems $CDNS  Soft… https://t.co/nVJJsrPxxO"
11/11/2019 21:12,Why $AMZN is going to buy $PTON...part 2. Looking at what else is missing so consumers can do things at home they u… https://t.co/sRvL91zvzZ
11/11/2019 21:15,"RT @PowerLunch: On today's Tasting Menu: @Chewy's road to profitability, @instagram disliking 'likes', and @JeffBezos interested in purchas…"
11/11/2019 21:15,"$AMZN Closed below EMA20 on daily. This is bearish. $1769 is a must hold, if that is lost $1760 is next support. $1… https://t.co/AiTBOFrV4G"
11/11/2019 21:16,"$AMZN daily, going back about 18 months https://t.co/5Lx0ogcLUz"
11/11/2019 21:19,"#FAANG Stocks Overview: https://t.co/Y7lAb4NMgI
$NFLX 294.18 (+0.90%)
$AAPL 262.2 (+0.79%)
$FB 189.61 (-0.64%)… https://t.co/E8UgRLblHH"
11/11/2019 21:19,"$AMZN closes lower for the 5th day in a row: https://t.co/ANm07pR6FX
Sentiment: Very bearish #AMZN #Amazon"
11/11/2019 21:19,"RT @techniquant: #FAANG Stocks Overview: https://t.co/Y7lAb4NMgI
$NFLX 294.18 (+0.90%)
$AAPL 262.2 (+0.79%)
$FB 189.61 (-0.64%)
$AMZN 1771.…"
11/11/2019 21:21,"RT @AccessATrader: If you’re struggling with your process, check out the FREE 1 hour #PS60 training here. Are pivots right for you? Only wa…"
11/11/2019 21:21,"#dividend #free #money #apple 
$aapl $msft $crm $amzn $jpm $bac $ibm $mcd $baba $fb $ba https://t.co/fOPDLXjEYv"
11/11/2019 21:21,"M-F mid morn, we email highest #DayTrading probabilities for $ES_F $ES #ES_F #ES #FUTURES

FACT: ES day high ------… https://t.co/62oK1xSi88"
11/11/2019 21:24,@oliviabvoz $amzn please &amp; thank you 😊
11/11/2019 21:27,"RT @PowerLunch: On today's Tasting Menu: @Chewy's road to profitability, @instagram disliking 'likes', and @JeffBezos interested in purchas…"
11/11/2019 21:30,"ACTIVE TRADERS Try one of these FREE trading guides:

https://t.co/hEeEGFTGfG

$NFLX $TSLA $AAPL $BIDU $GS $FB $AMZN $GOOGL $NVDA"
11/11/2019 21:30,"Who comes out with it first??

$GOOGL Fitbit
$AMZN Alexa 
$AAPL Siri
$MSFT Clippy https://t.co/zIfBPbndik"
11/11/2019 21:35,"$AMZN $NFLX Disney, HBO, Apple, Netflix, and Amazon Brace for the Streaming Wars via https://t.co/dU2ohMsCEH"
11/11/2019 21:35,$AAPL's Siri partnering with $WMT to build the easiest way to do shopping. Interesting move from $AAPL in an attemp… https://t.co/viA7AuEkuj
11/11/2019 21:43,"Won't Be Too Long Before I'm Green In Stocks! 

$aapl $amzn $agn $brk $bhc $tst $iep $crm $pep $ibm $mcd $cmg $we… https://t.co/JCIozrBaXD"
11/11/2019 21:47,"$AMZN
$BBY
$FDX
$UPS
$WMT"
11/11/2019 21:48,"$AMZN 1771.65 (-14.23  -0.80%)
$GOOGL 1298.28 (-10.72  -0.82%)
$TSLA 345.09 (+7.95  +2.36%)
$NFLX 294.18 (+2.61  +0… https://t.co/Dx1iCkaBbL"
11/11/2019 21:52,"RT @AlanPortell: The Dow:
Tautachrome, (#OTC: $TTCM) mass deployment of 3.5 million business listings takes on the monopoly held by Google…"
11/11/2019 21:57,$WTRH BOUNCING HARD AH SMART MONEY LOADING HEAVY! FREE MONEY #STOCKS #blockchain #Crypto #bitcoin #XRP #ico… https://t.co/itRWODMJex
11/11/2019 21:59,"Specs for Super Trading Computer Revealed (Free) - https://t.co/QKMbABzkax

$BTC $TLRY $FB $NVDA $BYND $TWLO $BKNG… https://t.co/eRvtxrz7JT"
11/11/2019 21:59,$WTRH BOUNCING HARD AH SMART MONEY LOADING HEAVY!💸📈🛒 $tlry $igpk $bpth $trsi $ldsi $blsp $shmn $adny $vyst $apha… https://t.co/1A99HKVUfI
11/11/2019 22:00,"$WTRH BOUNCING AFTERHOURS SMART MONEY LOADING!💸
$spy $vrus $vyst $siml $amzn $cbbt $goog $laho $tsla $qqq $erbb… https://t.co/7j3zD80u29"
11/11/2019 22:04,"$WTRH BOUNCING AFTERHOURS SMART MONEY LOADING💸📈
$SPY $SPX $QQQ $ES_F $NQ_F $RTY_F $ZB_F $GC_F $NDX $RUT $AAPL $NFLX… https://t.co/0B3u9yn8JX"
11/11/2019 22:09,"RT @PowerLunch: On today's Tasting Menu: @Chewy's road to profitability, @instagram disliking 'likes', and @JeffBezos interested in purchas…"
11/11/2019 22:15,"RT @Investidea1: $MNI Mcclatchy a ten bagger finally got it
Less people, less paper, less problems and more money 
https://t.co/KUpu4Uj4CD…"
11/11/2019 22:16,@PeterTrader99 missed $BA calls &amp; $STZ puts... Closed $ROKU 124 calls..&amp; $AMZN 1770 put scalp . Nice green monday. GL.
11/11/2019 22:19,RT @DataTrekMB: We've been thinking a lot about US consumer confidence lately. This late in a cycle confidence gets unpredictable for reaso…
11/11/2019 22:22,Number of leading stocks today: 48 $SPY $QQQ $FB $GOOG $AMZN $GOOG $AAPL #DailyStkLeaderCount
11/11/2019 22:24,RT @QuisitiveInvest: Brutal. $AMZN $DECK https://t.co/bPLO84tQD6
11/11/2019 22:25,"With past performance like this, how can you not sign up for a Free 7-day trial to https://t.co/51SlnX8kId? Winning… https://t.co/cmwy1gW5eM"
11/11/2019 22:25,@cnbcfastmoney @cnbc $AMZN discussion. I find it funny to poo poo owning a winning stock like this beast. 2 yrs ago… https://t.co/vwhPT4FxBM
11/11/2019 22:27,"RT @realmoney: Alibaba's $BABA Singles Day crushes even Amazon $AMZN Prime Day, but @Sarge986 says it still needs some political wins to ge…"
11/11/2019 22:27,RT @QuisitiveInvest: Brutal. $AMZN $DECK https://t.co/bPLO84tQD6
11/11/2019 22:27,"RT @Investidea1: $MNI Mcclatchy a ten bagger finally got it
Less people, less paper, less problems and more money 
https://t.co/KUpu4Uj4CD…"
11/11/2019 22:30,"ACTIVE TRADERS Try one of these FREE trading guides:

https://t.co/QprCYF0Rah

$NFLX $TSLA $AAPL $JWN $GS $FB $AMZN $GOOGL $NVDA"
11/11/2019 22:32,Why It’s Time to Chill and Take Profits on #Qualcomm Stock -- my article for @investorplace https://t.co/Mif2JStpKO… https://t.co/xRZ2ton8Q9
11/11/2019 22:32,"RT @PowerLunch: On today's Tasting Menu: @Chewy's road to profitability, @instagram disliking 'likes', and @JeffBezos interested in purchas…"
11/11/2019 22:32,"RT @InfinitusCap: M-F mid morn, we email highest #DayTrading probabilities for $ES_F $ES #ES_F #ES #FUTURES

FACT: ES day high ------&gt; 3088…"
11/11/2019 22:36,The Best Pot Pick Could Actually Be Aurora #Cannabis Stock -- my article for @investorplace https://t.co/31gSNx1eYJ… https://t.co/gtQJKpVJm3
11/11/2019 22:36,Race to $1t long forgotten with 2 ponies well past the finish line (and another tumbling right at it). But remember… https://t.co/lAB5d1ZmW0
11/11/2019 22:38,"$WTRH huge buys AFTERHOURS 52WEEKHIGH $15. SQUEEZE💸📈
$SPY $SPX $QQQ $ES_F $NQ_F $RTY_F $ZB_F $GC_F $NDX $RUT $AAPL… https://t.co/Z0t9iaFeGO"
11/11/2019 22:40,@ReformedBroker @jonnajarian @cnbc @ScottWapnerCNBC @HalftimeReport Pure and unabated EUPHORIA on the Half time rep… https://t.co/olSYfm6X2F
11/11/2019 22:42,"$NDAX cerro 102,53 | ✅+1.86%

#best 

🥇 $WBA  $62,25   +5.08%
🥈 $CTRP $34,93    +3.37%
🥉 $TSLA  $345,09  +2.36%… https://t.co/V04FyRmeOx"
11/11/2019 22:47,$AMZN Check out the Video Analysis of #Amazon for more updates https://t.co/V9NRv9YCfz   #Elliottwave #Trading
11/11/2019 22:47,Elliott Wave View: #Amazon Shares Price Recovers https://t.co/QCqENe6hPu  #Elliottwave #Trading $AMZN
11/11/2019 22:47,Elliott Wave View: Rally in Amazon $AMZN Can Fail https://t.co/9PSUwhLUA2  Managed to reach the blue box area #Elliottwave #Trading #Amazon
11/11/2019 22:47,"Melt-Up Is Real, Exhibit: KKR Bids For Walgreens; Also, Roku Rockin', Still Time To Come A Knockin'… https://t.co/NKjC1yjoKU"
11/11/2019 22:50,"$NVDA   looks like the classic bull flag here, so R2 seems like a pretty good bet right here.  maybe with a quick d… https://t.co/LoFFipz5o1"
11/11/2019 22:52,$AMZN doing 3 waves pullback to correct rally from 10/24 low and expected to remain supported #elliottwave #trading https://t.co/acH8gb86xd
11/11/2019 22:53,"@PaulHoofman Google has talked about internet via balloon, Facebook via drones, Bezos also via rockets. 

They all… https://t.co/8A6tz9Lw9W"
11/11/2019 22:53,Central Pivot Range (CPR) Indicator Explained https://t.co/NXEWfDWJRx $SPY $QQQ $DJIA $DIA $GLD $SLV #stockmarket… https://t.co/3TD2pM3m6S
